,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,scores,compound,comp_score
442,I'm incredibly grateful for everyone who has chipped in to help fuel this campaign — especially in times as tough a… https://t.co/1jU24eBZca,False,36257,,2020-05-17T22:53:00Z,True,,1262154177221808130,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,6753,False,False,,,"{'neg': 0.059, 'neu': 0.706, 'pos': 0.235, 'compound': 0.6697}",0.6697,pos
443,"As we reflect on the incredible legacy of Brown v. Board of Education, we’re reminded of the urgent work that remai… https://t.co/toZXPYxSQE",False,30350,,2020-05-17T21:30:00Z,True,,1262133289982164992,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,6070,False,False,,,"{'neg': 0.0, 'neu': 0.921, 'pos': 0.079, 'compound': 0.2023}",0.2023,pos
444,"Moments of crisis require presidents to step up, transcend partisan politics, and unite the nation to achieve a com… https://t.co/OeoA8UsvzL",False,27157,,2020-05-17T19:03:41Z,True,,1262096469785485318,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeBiden,7827,False,False,,,"{'neg': 0.186, 'neu': 0.814, 'pos': 0.0, 'compound': -0.6249}",-0.6249,neg
445,"No graduating class gets to choose the world into which they graduate, but few have ever entered at a point in this… https://t.co/NI3R4UMhGf",False,17816,,2020-05-17T17:00:01Z,True,,1262065345277255681,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,4328,False,False,,,"{'neg': 0.071, 'neu': 0.929, 'pos': 0.0, 'compound': -0.1531}",-0.1531,neg
446,"Behind every COVID-19 death is a family and a community that will never be the same.

Behind every unemployment cla… https://t.co/J6TxYunx48",False,88596,,2020-05-17T15:30:00Z,True,,1262042693489905664,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,19520,False,False,,,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.7783}",-0.7783,neg
447,"Today, on the International Day Against Homophobia, Transphobia and Biphobia, I stand with LGBTQ+ people and their… https://t.co/OpFhlke9aN",False,40370,,2020-05-17T14:07:00Z,True,,1262021805180506117,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,8816,False,False,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
448,Congratulations to the Class of 2020 and to all those who were a part of the journey. I can't wait to see what you… https://t.co/wO3kbT6Jj1,False,80305,,2020-05-17T03:45:25Z,True,,1261865381075058689,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeBiden,13171,False,False,,,"{'neg': 0.0, 'neu': 0.849, 'pos': 0.151, 'compound': 0.5994}",0.5994,pos
449,"From this moment of crisis, we have the opportunity to not just rebuild our economy — but transform it.",False,72248,,2020-05-17T00:00:00Z,False,,1261808650454093824,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,10960,False,False,,,"{'neg': 0.125, 'neu': 0.782, 'pos': 0.093, 'compound': -0.1655}",-0.1655,neg
450,Every day Donald Trump proves how wholly unfit he is to lead our country. https://t.co/uxJOUnQ2Ok,False,54089,,2020-05-16T23:05:00Z,False,,1261794809565466624,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,11796,False,False,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
451,We need a president who puts hardworking Americans ahead of the wealthy and well-connected. https://t.co/S32PWWdLT3,False,16053,,2020-05-16T20:47:00Z,False,,1261760080422322176,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,4001,False,False,,,"{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.3612}",0.3612,pos
452,Defeating Donald Trump is going to take everything we've got. His campaign has been preparing for the last four yea… https://t.co/rSN9sx1KFR,False,19262,,2020-05-16T18:45:00Z,True,,1261729378171412481,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,5253,False,False,,,"{'neg': 0.115, 'neu': 0.885, 'pos': 0.0, 'compound': -0.3818}",-0.3818,neg
453,"On this Armed Forces Day, @DrBiden and I want to express our gratitude and support for the men and women in uniform… https://t.co/yA9ZCzzHwd",False,15874,,2020-05-16T17:12:00Z,True,,1261705973988839424,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,4488,False,False,,,"{'neg': 0.0, 'neu': 0.722, 'pos': 0.278, 'compound': 0.743}",0.743,pos
454,"It seems the way to get fired by President Trump is not to commit wrongdoing, but to investigate it. https://t.co/7cb5FAZRJP",False,88456,,2020-05-16T15:06:06Z,False,,1261674293458604038,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeBiden,23146,False,False,,,"{'neg': 0.172, 'neu': 0.828, 'pos': 0.0, 'compound': -0.4106}",-0.4106,neg
455,Science over fiction.,False,161940,,2020-05-16T14:30:00Z,False,,1261665206184312838,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,22159,False,False,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
456,"The fact is Donald Trump wasted an awful lot of time, and lives were lost as a consequence. https://t.co/c6UdsDmLWi",False,19288,,2020-05-16T00:15:00Z,False,,1261450037739106304,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,5201,False,False,,,"{'neg': 0.362, 'neu': 0.638, 'pos': 0.0, 'compound': -0.8176}",-0.8176,neg
457,I want Donald Trump to look the American people in the eye and explain why their hard-earned dollars are bailing ou… https://t.co/0gO1owB7hW,False,75141,,2020-05-15T23:23:06Z,True,,1261436978232356864,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeBiden,22616,False,False,,,"{'neg': 0.0, 'neu': 0.939, 'pos': 0.061, 'compound': 0.0772}",0.0772,pos
458,We're building a campaign that will defeat Donald Trump and transform this nation — but we need your help to do it.… https://t.co/MB9oaZoiX2,False,6243,,2020-05-15T22:00:00Z,True,,1261416063784402946,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,1867,False,False,,,"{'neg': 0.081, 'neu': 0.774, 'pos': 0.145, 'compound': 0.3716}",0.3716,pos
459,"Unions like @GoIUPAT are supporting their workers and communities during this pandemic. To build a stronger, more i… https://t.co/FwqEsHL61v",False,2768,,2020-05-15T21:28:10Z,True,,1261408054093860865,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeBiden,832,False,False,,,"{'neg': 0.0, 'neu': 0.652, 'pos': 0.348, 'compound': 0.7906}",0.7906,pos
460,Los fracasos internacionales de Trump han abierto el camino para que Cuba se una al Consejo de Derechos Humanos de… https://t.co/aVD0sNBLM7,False,5202,,2020-05-15T21:15:00Z,True,,1261404739109113856,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,1334,False,False,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
461,Trump's international failures have cleared a path for Cuba to join the UN Human Rights Council. This would betray… https://t.co/SywAw5kXy0,False,31849,,2020-05-15T21:12:00Z,True,,1261403984100818944,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,6399,False,False,,,"{'neg': 0.133, 'neu': 0.708, 'pos': 0.159, 'compound': -0.1027}",-0.1027,neg
462,"To everyone who has lost a loved one due to COVID-19: I know it's incredibly difficult right now, but there will co… https://t.co/etQygjpWST",False,21371,,2020-05-15T19:55:00Z,True,,1261384606433058816,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,5657,False,False,,,"{'neg': 0.148, 'neu': 0.75, 'pos': 0.102, 'compound': -0.0249}",-0.0249,neg
463,If you’re looking for ways to show off your support for the campaign or to stay entertained while we’re social dist… https://t.co/QlUgzeXeaj,False,6365,,2020-05-15T18:05:00Z,True,,1261356924370423811,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,2090,False,False,,,"{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.6597}",0.6597,pos
464,"We have the power to create the future we want. A future where:

- We end our gun violence epidemic
- We lead the w… https://t.co/wtZH05ce93",False,38842,,2020-05-15T15:55:00Z,True,,1261324208577015810,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,9619,False,False,,,"{'neg': 0.225, 'neu': 0.657, 'pos': 0.118, 'compound': -0.6249}",-0.6249,neg
465,"To all of our front line workers who are working day in and day out to keep our nation afloat during this crisis, thank you.",False,58224,,2020-05-15T14:25:00Z,False,,1261301559213715457,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,9516,False,False,,,"{'neg': 0.16, 'neu': 0.757, 'pos': 0.082, 'compound': -0.5228}",-0.5228,neg
466,We are months into this crisis. There is simply no excuse for President Trump's failure to implement a national testing strategy.,False,112124,,2020-05-15T00:59:00Z,False,,1261098722852777984,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,20124,False,False,,,"{'neg': 0.375, 'neu': 0.578, 'pos': 0.047, 'compound': -0.8772}",-0.8772,neg
467,"Tonight, @StaceyAbrams and I will be joining @Lawrence for a discussion on combating COVID-19 and how we can ensure… https://t.co/uzMInuxhxW",False,11265,,2020-05-15T00:26:48Z,True,,1261090619285540864,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeBiden,2562,False,False,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
468,What he said. https://t.co/qfK5oHyFba,False,249445,,2020-05-14T23:32:59Z,False,,1261077076465115141,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeBiden,40399,False,False,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
469,"Donald Trump can deflect and shift blame all he wants, but the hard truth is he failed to protect our nation from t… https://t.co/wWzLsWQ9au",False,37191,,2020-05-14T23:05:00Z,True,,1261070033905577985,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,13916,False,False,,,"{'neg': 0.234, 'neu': 0.574, 'pos': 0.192, 'compound': -0.1027}",-0.1027,neg
470,Happy Birthday to the one and only @StevieWonder. https://t.co/AnjAnNiGxB,False,18008,,2020-05-14T02:51:58Z,False,,1260764765556740098,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeBiden,2060,False,False,,,"{'neg': 0.0, 'neu': 0.684, 'pos': 0.316, 'compound': 0.5719}",0.5719,pos
